noisy_log,clean_log,model,precision_noisy,recall_noisy,precision_clean,recall_clean,simplicity
C:\projects\python\Anda\resources\logs\BPIC2012_20000_ORDERING_2.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_ORDERING_2.0_4_heuristics.pnml,0.39308643936822496,0.9805007050082455,0.2852630827533168,0.9808334934020628,144
C:\projects\python\Anda\resources\logs\BPIC2012_20000_ORDERING_2.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_ORDERING_2.0_4_inductive.pnml,0.20446766191921706,0.9913720570033371,0.09464217468712055,0.9913690391141021,121
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_1.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_1.0_5_alpha.pnml,0.0884606343020431,0.3979430404215624,0.03750443321606867,0.39795871296044394,79
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_1.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_1.0_5_heuristics.pnml,0.28481565163808154,0.9764036981256281,0.17857334176767936,0.9764778887922768,185
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_1.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_1.0_5_inductive.pnml,0.09385405387956458,1.0,0.05671525244125719,1.0,261
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_5_alpha.pnml,1.0,0.2730397671937498,0.0,0.27303709184145136,22
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_5_heuristics.pnml,0.9960226885908493,0.9381756379514958,0.45973916408461213,0.9390691245336441,83
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_5_inductive.pnml,0.8038466323693165,1.0,0.42873464075789114,1.0,65
C:\projects\python\Anda\resources\logs\Sepsis_20000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_MIXED_0.2_4_alpha.pnml,0.2532164997378491,0.23439329766849648,0.19789276249884546,0.23438352223823733,33
C:\projects\python\Anda\resources\logs\Sepsis_20000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_MIXED_0.2_4_heuristics.pnml,0.7167405812887944,0.8932402895580575,0.5245763810841186,0.893238830320783,122
C:\projects\python\Anda\resources\logs\Sepsis_20000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_MIXED_0.2_4_inductive.pnml,0.1655638737377434,1.0,0.14858873419615126,1.0,156
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_0.1_4_alpha.pnml,0.37654060929370126,0.2298900227313443,0.2692282920231437,0.22988384193751904,30
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_0.1_4_heuristics.pnml,0.6998591386675903,0.8970115645248998,0.5604648853604524,0.8970221181203506,116
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_0.1_4_inductive.pnml,0.1694573374316467,0.9999986049778575,0.15442085285860518,1.0,121
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_2.0_1_alpha.pnml,0.06869678926935774,0.14101103448071545,0.005265483609152466,0.14108490777526966,404
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_2.0_1_heuristics.pnml,0.3187140302322703,0.9750029710891968,0.04719738763665293,0.9751652990987297,574
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_2.0_1_inductive.pnml,0.07386401768788586,1.0,0.014098321294302552,1.0,733
C:\projects\python\Anda\resources\logs\BPIC2012_4000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_INSERTION_0.2_5_alpha.pnml,0.0606049194896745,0.49571745641308984,0.030303030303030276,0.49569289135304007,37
C:\projects\python\Anda\resources\logs\BPIC2012_4000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_INSERTION_0.2_5_heuristics.pnml,0.26050739622105534,0.979887114346517,0.25172161784051283,0.9798993949665915,125
C:\projects\python\Anda\resources\logs\BPIC2012_4000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_INSERTION_0.2_5_inductive.pnml,0.11038091059030886,1.0,0.10368044136674148,1.0,153
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_2.0_1_alpha.pnml,0.39898159946735956,0.24513394536033906,0.0,0.24514496269883718,43
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_2.0_1_heuristics.pnml,0.47683922031787185,0.976418335554656,0.32945542557072116,0.9766937722452812,145
C:\projects\python\Anda\resources\logs\BPIC2012_40000_ORDERING_2.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_ORDERING_2.0_1_inductive.pnml,0.1718901885956473,1.0,0.09012954883336521,1.0,85
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_4.0_3_alpha.pnml,0.1844337882700111,0.4007339314155567,0.0,0.4008056810135259,54
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_4.0_3_heuristics.pnml,0.29982300347156277,0.9879202309299092,0.22534311441155686,0.988273766316413,137
C:\projects\python\Anda\resources\logs\BPIC2012_1000_MIXED_4.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_MIXED_4.0_3_inductive.pnml,0.07703831264744387,1.0,0.05553457139859408,1.0,212
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_10.0_4_alpha.pnml,0.3986486486486487,0.2480985335673757,0.3966606798376904,0.24797295106015343,23
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_10.0_4_heuristics.pnml,0.7061760684776794,0.9057288845868391,0.7065436043071827,0.9062698254855777,98
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_10.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_10.0_4_inductive.pnml,0.2438400100622602,1.0,0.2419648385462596,1.0,97
C:\projects\python\Anda\resources\logs\Sepsis_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_MIXED_0.4_3_alpha.pnml,0.09623863324893167,0.15967283579696112,0.06726311422321674,0.15966178382831547,61
C:\projects\python\Anda\resources\logs\Sepsis_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_MIXED_0.4_3_heuristics.pnml,0.6317636107139086,0.892943109784019,0.3223586698625992,0.8929757326038834,157
C:\projects\python\Anda\resources\logs\Sepsis_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_MIXED_0.4_3_inductive.pnml,0.12563191379811467,1.0,0.09851505214293466,1.0,198
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.1_1_alpha.pnml,0.3217511225144323,0.20902327801691045,0.3217511225144323,0.2090103554953477,36
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.1_1_heuristics.pnml,0.6751828629869767,0.9005251550443392,0.589651084257734,0.9005330360225865,121
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.1_1_inductive.pnml,0.1666360061605694,0.9999992449422457,0.15637760767392672,1.0,141
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_4.0_1_alpha.pnml,0.351860141791848,0.420724881571688,0.001481481481481528,0.420201491339616,423
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_4.0_1_heuristics.pnml,0.9892448544525437,0.9443569308000461,0.016187458351981654,0.9457714401124009,518
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_4.0_1_inductive.pnml,0.35525078958809975,1.0,0.014605625321899351,1.0,556
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_2.0_1_alpha.pnml,0.09512278869862056,0.1306528179539207,0.006185567010309256,0.13061174669699072,512
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_2.0_1_heuristics.pnml,0.5339031819986323,0.9020984140439142,0.04365582157205572,0.9022372285208831,650
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_2.0_1_inductive.pnml,0.050133466292839324,1.0,0.009229739898718448,1.0,712
C:\projects\python\Anda\resources\logs\Sepsis_20000_ORDERING_4.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ORDERING_4.0_4_alpha.pnml,0.6604002025227288,0.13577363334717807,0.22026189138886132,0.1357686924409262,28
C:\projects\python\Anda\resources\logs\Sepsis_20000_ORDERING_4.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ORDERING_4.0_4_heuristics.pnml,0.8485819988865517,0.8886274408355637,0.5520595590403286,0.8890563776467035,126
C:\projects\python\Anda\resources\logs\Sepsis_20000_ORDERING_4.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ORDERING_4.0_4_inductive.pnml,0.27874787431485404,1.0,0.2018081050464694,1.0,53
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_4.0_2_alpha.pnml,0.1821358425067373,0.28943467641672993,0.045454545454545414,0.28943467641672993,38
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_4.0_2_heuristics.pnml,0.3447513699606837,0.971072036257395,0.29157406755628856,0.9713758589093846,119
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_4.0_2_inductive.pnml,0.10727848382143546,0.9947127907866389,0.08132033655040904,0.9947316864053024,91
C:\projects\python\Anda\resources\logs\Sepsis_4000_SUBSTITUTION_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_4000.xes,C:\projects\python\Anda\resources\models\Sepsis_4000_SUBSTITUTION_0.4_3_alpha.pnml,0.25389433723505217,0.1372748829929572,0.25389433723505217,0.13718107171312183,32
C:\projects\python\Anda\resources\logs\Sepsis_4000_SUBSTITUTION_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_4000.xes,C:\projects\python\Anda\resources\models\Sepsis_4000_SUBSTITUTION_0.4_3_heuristics.pnml,0.786437164134319,0.887287511228277,0.600212826914419,0.8873200287775023,129
C:\projects\python\Anda\resources\logs\Sepsis_4000_SUBSTITUTION_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_4000.xes,C:\projects\python\Anda\resources\models\Sepsis_4000_SUBSTITUTION_0.4_3_inductive.pnml,0.1727892571919869,1.0,0.15992749526972383,1.0,119
C:\projects\python\Anda\resources\logs\BPIC2012_2000_INSERTION_0.1_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_INSERTION_0.1_2_alpha.pnml,0.06247071685147587,0.5210626010309658,0.0,0.5210511063372927,36
C:\projects\python\Anda\resources\logs\BPIC2012_2000_INSERTION_0.1_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_INSERTION_0.1_2_heuristics.pnml,0.2761874056859347,0.982787012010728,0.2672494088987605,0.9827865358358616,107
C:\projects\python\Anda\resources\logs\BPIC2012_2000_INSERTION_0.1_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_INSERTION_0.1_2_inductive.pnml,0.12327487477297183,0.9675368840629206,0.1174963269744681,0.9675366340606727,137
C:\projects\python\Anda\resources\logs\RTFMS_100000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_SUBSTITUTION_0.1_4_alpha.pnml,0.43323457005197186,0.5464355622028163,0.011111111111111072,0.5464109293024935,60
C:\projects\python\Anda\resources\logs\RTFMS_100000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_SUBSTITUTION_0.1_4_heuristics.pnml,0.9968952440875339,0.9394129668086544,0.10286853727274803,0.9394420320537756,130
C:\projects\python\Anda\resources\logs\RTFMS_100000_SUBSTITUTION_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_SUBSTITUTION_0.1_4_inductive.pnml,0.4201350374950503,1.0,0.09163068621634751,1.0,167
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_1.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_1.0_3_alpha.pnml,0.12060598643767617,0.10570167755152299,0.0011173184357542443,0.1057296772271486,486
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_1.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_1.0_3_heuristics.pnml,0.289829824511592,0.9711997816957942,0.038682556125965495,0.9712856201422282,673
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_1.0_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_1.0_3_inductive.pnml,0.06441318287402487,1.0,0.01145046259197502,1.0,819
C:\projects\python\Anda\resources\logs\BPIC2012_4000_MIXED_0.4_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_MIXED_0.4_1_alpha.pnml,0.04761819729409589,0.5123048505119077,0.023809523809523836,0.5123173203991185,38
C:\projects\python\Anda\resources\logs\BPIC2012_4000_MIXED_0.4_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_MIXED_0.4_1_heuristics.pnml,0.2570622858981395,0.9793055613664731,0.22803745389198904,0.97934154708974,128
C:\projects\python\Anda\resources\logs\BPIC2012_4000_MIXED_0.4_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_MIXED_0.4_1_inductive.pnml,0.08488096190247674,1.0,0.0760288643500322,1.0,174
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_4.0_1_alpha.pnml,0.13255580742984063,0.10322971965073396,0.0013850415512465242,0.10318398580504756,401
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_4.0_1_heuristics.pnml,0.29966944532171025,0.9789737382846012,0.04460187451699704,0.979401204442606,584
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_4.0_1_inductive.pnml,0.06939112179071016,1.0,0.01053634293611272,1.0,728
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_0.2_1_alpha.pnml,0.10181978761910337,0.5800867713343083,0.09746988565702386,0.5800867713343083,35
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_0.2_1_heuristics.pnml,0.2775892025506914,0.9822967996644445,0.2672494088987605,0.9822967996644445,105
C:\projects\python\Anda\resources\logs\BPIC2012_2000_SUBSTITUTION_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_SUBSTITUTION_0.2_1_inductive.pnml,0.12416850799967605,0.9672942806723202,0.1174963269744681,0.9672846895919003,135
C:\projects\python\Anda\resources\logs\BPIC2012_1000_ORDERING_0.1_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_ORDERING_0.1_4_alpha.pnml,0.09171998130630266,0.5598729979736758,0.09152256941646653,0.5598729979736758,34
